DocumentId;Ordinal;Product;Quantity;Price;TaxRate
671;4;Mouse;12;199,98;8
671;5;Hard drive;17;222,32;23
671;6;RAM;9;342,26;8
671;7;Graphics Card;14;190,84;23
671;8;Processor;13;364,73;8
672;1;Printer;11;96,85;8
672;2;Keyboard;7;16,17;8
672;3;Headphones;14;238,70;8
672;4;Mouse;13;25,98;8
672;5;Hard drive;17;96,28;8
672;6;RAM;17;258,45;8
672;7;Graphics Card;6;239,31;8
673;1;Printer;5;485,79;23
673;2;Keyboard;9;187,10;8
673;3;Headphones;10;230,79;23
673;4;Mouse;5;168,80;8
673;5;Hard drive;11;490,77;23
673;6;RAM;8;279,58;8
673;7;Graphics Card;13;385,90;23
673;8;Processor;6;29,18;8
673;9;Monitor;18;126,20;23
674;1;Printer;8;124,92;8
675;1;Printer;12;438,28;23
675;2;Keyboard;13;492,68;8
675;3;Headphones;16;36,12;23
676;1;Printer;2;271,13;8
676;2;Keyboard;15;127,06;8
676;3;Headphones;15;19,91;8
676;4;Mouse;8;277,86;8
676;5;Hard drive;11;169,84;8
676;6;RAM;18;479,62;8
677;1;Printer;6;394,30;23
677;2;Keyboard;19;66,70;8
677;3;Headphones;14;473,18;23
677;4;Mouse;2;96,14;8
677;5;Hard drive;19;258,54;23
677;6;RAM;6;413,60;8
677;7;Graphics Card;5;387,30;23
678;1;Printer;1;137,87;8
679;1;Printer;3;385,35;23
679;2;Keyboard;4;424,47;8
679;3;Headphones;18;12,86;23
679;4;Mouse;14;275,77;8
679;5;Hard drive;3;481,42;23
679;6;RAM;3;368,68;8
679;7;Graphics Card;3;232,68;23
680;1;Printer;15;490,93;8
680;2;Keyboard;13;170,83;8
681;1;Printer;12;275,42;23
681;2;Keyboard;5;384,36;8
681;3;Headphones;7;161,59;23
681;4;Mouse;18;215,83;8
682;1;Printer;1;43,58;8
682;2;Keyboard;10;204,82;8
682;3;Headphones;16;175,04;8
682;4;Mouse;16;475,66;8
682;5;Hard drive;19;452,51;8
682;6;RAM;14;256,35;8
682;7;Graphics Card;1;467,67;8
683;1;Printer;11;127,68;23
683;2;Keyboard;9;150,03;8
683;3;Headphones;12;110,84;23
683;4;Mouse;1;484,72;8
683;5;Hard drive;11;231,42;23
683;6;RAM;8;382,26;8
683;7;Graphics Card;18;95,85;23
683;8;Processor;17;496,48;8
683;9;Monitor;19;317,31;23
684;1;Printer;14;60,17;8
684;2;Keyboard;17;55,68;8
684;3;Headphones;16;471,07;8
684;4;Mouse;10;255,16;8
684;5;Hard drive;9;52,15;8
684;6;RAM;12;377,47;8
685;1;Printer;12;473,20;23
685;2;Keyboard;17;440,70;8
685;3;Headphones;5;323,73;23
685;4;Mouse;17;232,96;8
685;5;Hard drive;8;259,23;23
686;1;Printer;17;387,32;8
686;2;Keyboard;2;305,91;8
686;3;Headphones;18;63,21;8
686;4;Mouse;16;58,91;8
686;5;Hard drive;4;186,07;8
686;6;RAM;17;183,26;8
686;7;Graphics Card;1;482,89;8
686;8;Processor;8;126,21;8
687;1;Printer;7;80,25;23
687;2;Keyboard;7;481,74;8
687;3;Headphones;19;417,22;23
687;4;Mouse;14;11,34;8
687;5;Hard drive;10;353,63;23
687;6;RAM;2;448,64;8
687;7;Graphics Card;11;415,25;23
687;8;Processor;8;18,94;8
688;1;Printer;9;179,57;8
688;2;Keyboard;9;164,07;8
689;1;Printer;12;82,38;23
689;2;Keyboard;14;436,97;8
689;3;Headphones;19;390,92;23
689;4;Mouse;15;62,98;8
689;5;Hard drive;10;52,92;23
689;6;RAM;17;435,15;8
689;7;Graphics Card;15;12,36;23
689;8;Processor;12;255,26;8
689;9;Monitor;13;185,66;23
690;1;Printer;3;70,80;8
690;2;Keyboard;4;277,30;8
690;3;Headphones;17;376,67;8
690;4;Mouse;6;166,11;8
690;5;Hard drive;14;228,31;8
690;6;RAM;7;119,90;8
690;7;Graphics Card;1;419,90;8
690;8;Processor;12;170,19;8
690;9;Monitor;1;61,89;8
691;1;Printer;9;354,50;23
691;2;Keyboard;18;92,91;8
692;1;Printer;16;101,61;8
692;2;Keyboard;5;13,16;8
692;3;Headphones;5;140,10;8
692;4;Mouse;9;71,92;8
692;5;Hard drive;11;28,24;8
692;6;RAM;12;409,14;8
692;7;Graphics Card;1;30,89;8
693;1;Printer;11;280,76;23
693;2;Keyboard;10;290,49;8
693;3;Headphones;17;87,98;23
693;4;Mouse;5;102,16;8
693;5;Hard drive;16;197,18;23
693;6;RAM;2;398,43;8
693;7;Graphics Card;12;213,53;23
694;1;Printer;3;452,25;8
695;1;Printer;4;466,45;23
695;2;Keyboard;8;241,08;8
695;3;Headphones;4;430,87;23
695;4;Mouse;7;495,24;8
695;5;Hard drive;1;465,22;23
695;6;RAM;8;34,04;8
695;7;Graphics Card;12;181,63;23
696;1;Printer;1;367,13;8
696;2;Keyboard;18;246,50;8
696;3;Headphones;3;345,46;8
697;1;Printer;10;105,78;23
697;2;Keyboard;16;44,88;8
697;3;Headphones;4;182,92;23
697;4;Mouse;2;94,41;8
697;5;Hard drive;4;133,57;23
697;6;RAM;17;371,03;8
698;1;Printer;10;486,54;8
699;1;Printer;4;145,72;23
699;2;Keyboard;13;357,70;8
699;3;Headphones;5;287,42;23
699;4;Mouse;6;427,69;8
699;5;Hard drive;11;195,37;23
699;6;RAM;7;470,34;8
699;7;Graphics Card;12;489,53;23
699;8;Processor;10;101,10;8
700;1;Printer;7;281,03;8
700;2;Keyboard;3;167,54;8
700;3;Headphones;5;217,46;8
701;1;Printer;3;280,09;23
701;2;Keyboard;8;178,83;8
701;3;Headphones;12;290,98;23
701;4;Mouse;13;402,18;8
702;1;Printer;12;293,84;8
702;2;Keyboard;11;371,23;8
702;3;Headphones;18;264,27;8
702;4;Mouse;13;127,98;8
703;1;Printer;16;27,71;23
703;2;Keyboard;13;97,31;8
704;1;Printer;19;262,38;8
704;2;Keyboard;18;276,80;8
704;3;Headphones;11;307,91;8
704;4;Mouse;4;103,29;8
704;5;Hard drive;15;482,33;8
704;6;RAM;12;128,76;8
704;7;Graphics Card;8;161,33;8
704;8;Processor;7;458,11;8
705;1;Printer;4;87,71;23
705;2;Keyboard;7;423,38;8
706;1;Printer;12;96,25;8
706;2;Keyboard;10;172,03;8
706;3;Headphones;14;59,72;8
706;4;Mouse;14;273,08;8
707;1;Printer;18;326,39;23
707;2;Keyboard;10;35,69;8
708;1;Printer;12;29,55;8
708;2;Keyboard;4;94,74;8
708;3;Headphones;13;259,73;8
708;4;Mouse;7;317,24;8
708;5;Hard drive;8;441,63;8
708;6;RAM;10;208,79;8
708;7;Graphics Card;3;379,66;8
709;1;Printer;12;28,44;23
709;2;Keyboard;19;269,17;8
709;3;Headphones;8;357,80;23
709;4;Mouse;8;255,85;8
709;5;Hard drive;15;429,65;23
709;6;RAM;8;131,29;8
709;7;Graphics Card;8;206,13;23
710;1;Printer;12;409,68;8
710;2;Keyboard;19;229,16;8
710;3;Headphones;16;370,63;8
710;4;Mouse;3;178,35;8
710;5;Hard drive;4;435,79;8
711;1;Printer;12;290,91;23
712;1;Printer;19;471,87;8
712;2;Keyboard;14;14,06;8
712;3;Headphones;3;26,81;8
712;4;Mouse;15;364,60;8
712;5;Hard drive;14;229,66;8
712;6;RAM;17;356,49;8
713;1;Printer;12;111,95;23
713;2;Keyboard;13;128,75;8
713;3;Headphones;4;348,54;23
713;4;Mouse;14;129,71;8
714;1;Printer;19;234,64;8
714;2;Keyboard;7;213,81;8
714;3;Headphones;7;168,47;8
715;1;Printer;3;148,76;23
715;2;Keyboard;5;475,57;8
715;3;Headphones;1;97,76;23
715;4;Mouse;10;131,83;8
715;5;Hard drive;19;285,27;23
715;6;RAM;5;173,71;8
716;1;Printer;1;338,09;8
716;2;Keyboard;4;278,57;8
716;3;Headphones;15;268,32;8
717;1;Printer;10;340,44;23
717;2;Keyboard;8;103,30;8
717;3;Headphones;9;68,12;23
717;4;Mouse;1;82,03;8
717;5;Hard drive;5;23,51;23
717;6;RAM;4;492,06;8
717;7;Graphics Card;1;395,70;23
717;8;Processor;3;64,29;8
717;9;Monitor;7;374,11;23
718;1;Printer;5;227,22;8
718;2;Keyboard;10;153,19;8
718;3;Headphones;14;238,26;8
718;4;Mouse;8;227,98;8
718;5;Hard drive;6;428,21;8
718;6;RAM;17;498,59;8
718;7;Graphics Card;11;58,07;8
719;1;Printer;7;432,54;23
719;2;Keyboard;2;30,61;8
719;3;Headphones;16;417,35;23
719;4;Mouse;15;425,24;8
719;5;Hard drive;7;452,18;23
719;6;RAM;3;442,49;8
719;7;Graphics Card;10;80,65;23
719;8;Processor;5;54,88;8
719;9;Monitor;16;84,11;23
720;1;Printer;16;242,69;8
720;2;Keyboard;18;216,59;8
721;1;Printer;5;414,28;23
721;2;Keyboard;9;495,12;8
721;3;Headphones;9;258,73;23
721;4;Mouse;13;270,06;8
722;1;Printer;6;239,87;8
722;2;Keyboard;1;354,03;8
722;3;Headphones;1;214,33;8
722;4;Mouse;2;346,08;8
722;5;Hard drive;10;237,39;8
722;6;RAM;16;403,41;8
722;7;Graphics Card;1;419,78;8
722;8;Processor;16;191,93;8
722;9;Monitor;13;317,83;8
723;1;Printer;15;192,95;23
723;2;Keyboard;1;456,40;8
723;3;Headphones;10;224,59;23
723;4;Mouse;12;379,17;8
723;5;Hard drive;11;202,07;23
723;6;RAM;5;38,53;8
723;7;Graphics Card;5;401,17;23
723;8;Processor;9;416,49;8
723;9;Monitor;8;253,13;23
724;1;Printer;5;395,30;8
724;2;Keyboard;1;449,66;8
724;3;Headphones;5;465,47;8
724;4;Mouse;13;347,62;8
724;5;Hard drive;12;276,47;8
724;6;RAM;5;335,03;8
725;1;Printer;19;147,90;23
725;2;Keyboard;18;260,37;8
725;3;Headphones;10;133,25;23
725;4;Mouse;15;127,29;8
725;5;Hard drive;7;295,97;23
725;6;RAM;19;146,38;8
725;7;Graphics Card;18;104,79;23
725;8;Processor;18;480,79;8
725;9;Monitor;4;219,67;23
726;1;Printer;17;129,21;8
726;2;Keyboard;14;435,03;8
726;3;Headphones;17;252,51;8
726;4;Mouse;4;379,37;8
726;5;Hard drive;18;18,42;8
726;6;RAM;18;158,20;8
727;1;Printer;13;229,37;23
727;2;Keyboard;17;165,87;8
727;3;Headphones;2;311,09;23
728;1;Printer;13;325,93;8
729;1;Printer;8;312,03;23
729;2;Keyboard;13;448,16;8
729;3;Headphones;18;73,40;23
729;4;Mouse;14;250,08;8
729;5;Hard drive;11;178,90;23
729;6;RAM;19;59,85;8
729;7;Graphics Card;19;243,26;23
730;1;Printer;5;330,73;8
730;2;Keyboard;8;450,02;8
731;1;Printer;18;364,97;23
731;2;Keyboard;10;135,48;8
731;3;Headphones;18;56,27;23
731;4;Mouse;12;237,35;8
731;5;Hard drive;2;482,04;23
731;6;RAM;8;138,22;8
731;7;Graphics Card;16;315,55;23
731;8;Processor;14;254,55;8
731;9;Monitor;10;83,09;23
732;1;Printer;12;450,61;8
732;2;Keyboard;17;136,83;8
732;3;Headphones;8;413,33;8
732;4;Mouse;10;109,10;8
732;5;Hard drive;18;161,77;8
732;6;RAM;14;158,61;8
732;7;Graphics Card;17;82,23;8
732;8;Processor;5;433,63;8
732;9;Monitor;17;232,65;8
733;1;Printer;7;96,53;23
733;2;Keyboard;13;356,81;8
733;3;Headphones;13;438,99;23
733;4;Mouse;2;236,22;8
733;5;Hard drive;9;56,74;23
733;6;RAM;8;190,17;8
733;7;Graphics Card;13;475,31;23
733;8;Processor;7;77,38;8
733;9;Monitor;10;429,31;23
734;1;Printer;4;329,19;8
734;2;Keyboard;14;160,05;8
734;3;Headphones;9;409,17;8
734;4;Mouse;13;198,98;8
735;1;Printer;13;282,46;23
735;2;Keyboard;11;94,79;8
736;1;Printer;2;16,60;8
736;2;Keyboard;6;333,94;8
736;3;Headphones;16;156,52;8
737;1;Printer;7;281,02;23
737;2;Keyboard;13;225,95;8
738;1;Printer;14;188,08;8
738;2;Keyboard;16;309,19;8
738;3;Headphones;13;188,55;8
738;4;Mouse;14;57,61;8
739;1;Printer;15;204,26;23
739;2;Keyboard;9;83,26;8
740;1;Printer;19;30,68;8
740;2;Keyboard;6;285,74;8
741;1;Printer;16;374,40;23
741;2;Keyboard;9;145,81;8
741;3;Headphones;5;471,81;23
741;4;Mouse;18;104,59;8
742;1;Printer;3;295,74;8
742;2;Keyboard;18;315,81;8
742;3;Headphones;15;60,41;8
742;4;Mouse;15;398,78;8
742;5;Hard drive;13;157,18;8
743;1;Printer;17;95,28;23
743;2;Keyboard;6;382,63;8
743;3;Headphones;1;468,97;23
743;4;Mouse;3;447,48;8
743;5;Hard drive;10;378,04;23
743;6;RAM;10;374,52;8
743;7;Graphics Card;4;359,51;23
743;8;Processor;12;261,39;8
743;9;Monitor;3;453,21;23
744;1;Printer;17;273,55;8
744;2;Keyboard;8;335,57;8
744;3;Headphones;16;16,31;8
744;4;Mouse;2;325,93;8
745;1;Printer;3;40,91;23
745;2;Keyboard;6;89,38;8
745;3;Headphones;11;438,13;23
746;1;Printer;10;164,49;8
746;2;Keyboard;11;211,08;8
747;1;Printer;14;184,49;23
747;2;Keyboard;13;207,73;8
747;3;Headphones;12;390,38;23
748;1;Printer;1;27,94;8
748;2;Keyboard;18;453,58;8
748;3;Headphones;9;341,68;8
748;4;Mouse;17;293,69;8
749;1;Printer;15;293,79;23
749;2;Keyboard;19;382,75;8
749;3;Headphones;17;487,21;23
749;4;Mouse;14;244,77;8
749;5;Hard drive;6;296,42;23
749;6;RAM;8;321,16;8
749;7;Graphics Card;12;358,36;23
749;8;Processor;5;279,14;8
749;9;Monitor;2;69,56;23
750;1;Printer;14;428,55;8
751;1;Printer;11;160,94;23
751;2;Keyboard;13;234,36;8
752;1;Printer;15;241,98;8
752;2;Keyboard;12;326,42;8
752;3;Headphones;5;355,45;8
753;1;Printer;8;216,11;23
753;2;Keyboard;13;73,90;8
753;3;Headphones;9;434,84;23
753;4;Mouse;1;424,77;8
754;1;Printer;4;369,25;8
754;2;Keyboard;18;197,84;8
754;3;Headphones;19;201,16;8
754;4;Mouse;12;192,77;8
754;5;Hard drive;18;115,96;8
754;6;RAM;12;31,23;8
754;7;Graphics Card;15;496,80;8
755;1;Printer;9;254,91;23
755;2;Keyboard;17;400,27;8
755;3;Headphones;12;207,39;23
755;4;Mouse;19;334,23;8
756;1;Printer;7;286,08;8
756;2;Keyboard;15;131,78;8
756;3;Headphones;18;286,26;8
757;1;Printer;19;333,06;23
757;2;Keyboard;15;424,93;8
757;3;Headphones;16;397,76;23
757;4;Mouse;18;429,76;8
757;5;Hard drive;17;196,55;23
758;1;Printer;16;363,09;8
758;2;Keyboard;4;245,77;8
758;3;Headphones;10;194,47;8
758;4;Mouse;12;140,45;8
758;5;Hard drive;1;153,44;8
759;1;Printer;10;320,88;23
760;1;Printer;6;233,47;8
760;2;Keyboard;5;219,39;8
760;3;Headphones;7;79,28;8
760;4;Mouse;5;296,66;8
761;1;Printer;17;199,43;23
761;2;Keyboard;7;28,38;8
761;3;Headphones;8;458,11;23
761;4;Mouse;12;196,41;8
761;5;Hard drive;3;32,11;23
761;6;RAM;8;177,55;8
761;7;Graphics Card;4;340,94;23
761;8;Processor;15;61,43;8
761;9;Monitor;6;455,91;23
762;1;Printer;4;159,48;8
762;2;Keyboard;10;228,80;8
762;3;Headphones;10;30,29;8
762;4;Mouse;2;95,35;8
762;5;Hard drive;3;118,50;8
762;6;RAM;7;331,50;8
762;7;Graphics Card;2;471,16;8
762;8;Processor;14;60,67;8
762;9;Monitor;6;289,76;8
763;1;Printer;7;465,38;23
764;1;Printer;2;480,85;8
764;2;Keyboard;11;315,66;8
764;3;Headphones;17;191,55;8
764;4;Mouse;16;489,34;8
764;5;Hard drive;2;440,14;8
765;1;Printer;9;136,08;23
765;2;Keyboard;6;241,37;8
765;3;Headphones;10;213,54;23
765;4;Mouse;11;37,84;8
765;5;Hard drive;6;72,63;23
766;1;Printer;14;301,41;8
766;2;Keyboard;4;139,39;8
766;3;Headphones;17;453,12;8
766;4;Mouse;17;218,81;8
766;5;Hard drive;3;287,81;8
767;1;Printer;19;285,74;23
767;2;Keyboard;3;227,82;8
767;3;Headphones;17;121,34;23
767;4;Mouse;3;176,59;8
767;5;Hard drive;16;365,54;23
767;6;RAM;8;283,60;8
767;7;Graphics Card;2;479,57;23
767;8;Processor;19;100,41;8
768;1;Printer;1;359,24;8
768;2;Keyboard;15;182,34;8
768;3;Headphones;8;233,03;8
768;4;Mouse;4;323,76;8
768;5;Hard drive;19;133,58;8
768;6;RAM;14;143,90;8
768;7;Graphics Card;9;444,56;8
768;8;Processor;3;268,31;8
769;1;Printer;6;30,35;23
769;2;Keyboard;19;261,59;8
769;3;Headphones;1;408,48;23
770;1;Printer;2;235,07;8
770;2;Keyboard;4;486,47;8
770;3;Headphones;9;398,56;8
770;4;Mouse;9;240,76;8
771;1;Printer;14;96,96;23
771;2;Keyboard;6;177,90;8
772;1;Printer;14;261,10;8
772;2;Keyboard;7;380,80;8
772;3;Headphones;15;198,40;8
772;4;Mouse;4;174,85;8
772;5;Hard drive;14;357,91;8
772;6;RAM;15;405,52;8
772;7;Graphics Card;19;342,83;8
772;8;Processor;8;441,29;8
772;9;Monitor;7;111,13;8
773;1;Printer;9;68,23;23
773;2;Keyboard;4;32,75;8
773;3;Headphones;17;475,40;23
773;4;Mouse;16;465,83;8
773;5;Hard drive;1;410,11;23
774;1;Printer;12;207,95;8
774;2;Keyboard;19;334,35;8
774;3;Headphones;16;493,96;8
774;4;Mouse;11;261,99;8
774;5;Hard drive;14;137,58;8
775;1;Printer;16;290,15;23
775;2;Keyboard;12;218,58;8
775;3;Headphones;3;297,06;23
775;4;Mouse;8;445,95;8
775;5;Hard drive;13;224,93;23
775;6;RAM;19;430,97;8
775;7;Graphics Card;17;318,19;23
775;8;Processor;14;15,38;8
775;9;Monitor;5;281,65;23
776;1;Printer;7;250,50;8
776;2;Keyboard;3;255,35;8
776;3;Headphones;14;495,63;8
777;1;Printer;6;422,04;23
777;2;Keyboard;18;155,62;8
777;3;Headphones;11;413,53;23
777;4;Mouse;19;10,63;8
777;5;Hard drive;15;420,86;23
778;1;Printer;12;152,96;8
778;2;Keyboard;8;260,53;8
778;3;Headphones;8;325,99;8
778;4;Mouse;15;272,60;8
778;5;Hard drive;13;41,75;8
778;6;RAM;9;101,20;8
778;7;Graphics Card;9;63,13;8
779;1;Printer;8;455,46;23
779;2;Keyboard;17;187,04;8
779;3;Headphones;9;357,18;23
779;4;Mouse;7;422,94;8
779;5;Hard drive;15;421,66;23
779;6;RAM;1;140,44;8
780;1;Printer;2;220,57;8
780;2;Keyboard;15;160,61;8
780;3;Headphones;17;346,91;8
781;1;Printer;9;144,91;23
781;2;Keyboard;10;133,58;8
781;3;Headphones;10;107,75;23
781;4;Mouse;5;284,92;8
782;1;Printer;11;251,43;8
782;2;Keyboard;13;145,12;8
782;3;Headphones;2;216,43;8
782;4;Mouse;14;217,99;8
783;1;Printer;5;38,88;23
784;1;Printer;9;426,23;8
784;2;Keyboard;14;14,29;8
784;3;Headphones;2;58,58;8
784;4;Mouse;10;86,38;8
784;5;Hard drive;14;280,17;8
784;6;RAM;8;139,18;8
784;7;Graphics Card;16;35,14;8
784;8;Processor;19;171,61;8
784;9;Monitor;11;274,94;8
785;1;Printer;6;121,34;23
785;2;Keyboard;13;196,80;8
785;3;Headphones;12;429,78;23
785;4;Mouse;11;143,21;8
785;5;Hard drive;4;246,34;23
785;6;RAM;15;10,25;8
785;7;Graphics Card;12;122,32;23
785;8;Processor;3;468,33;8
785;9;Monitor;9;142,91;23
786;1;Printer;6;342,74;8
786;2;Keyboard;9;270,07;8
786;3;Headphones;3;465,74;8
786;4;Mouse;15;386,65;8
786;5;Hard drive;14;21,71;8
786;6;RAM;18;90,07;8
786;7;Graphics Card;19;131,89;8
786;8;Processor;18;313,50;8
786;9;Monitor;15;182,47;8
787;1;Printer;10;145,37;23
788;1;Printer;9;285,98;8
788;2;Keyboard;4;62,66;8
788;3;Headphones;9;239,49;8
788;4;Mouse;18;194,42;8
788;5;Hard drive;18;452,21;8
789;1;Printer;9;96,17;23
789;2;Keyboard;17;59,24;8
789;3;Headphones;1;278,87;23
789;4;Mouse;2;242,18;8
790;1;Printer;1;107,41;8
790;2;Keyboard;10;389,24;8
790;3;Headphones;12;410,26;8
790;4;Mouse;7;221,45;8
790;5;Hard drive;9;197,24;8
790;6;RAM;13;320,78;8
791;1;Printer;4;171,31;23
791;2;Keyboard;13;226,60;8
791;3;Headphones;13;134,45;23
791;4;Mouse;6;70,25;8
792;1;Printer;1;383,90;8
792;2;Keyboard;17;424,14;8
792;3;Headphones;3;435,14;8
792;4;Mouse;14;370,24;8
792;5;Hard drive;10;231,50;8
792;6;RAM;15;291,48;8
792;7;Graphics Card;12;274,53;8
793;1;Printer;13;184,56;23
793;2;Keyboard;2;379,32;8
793;3;Headphones;5;353,23;23
793;4;Mouse;7;169,51;8
794;1;Printer;14;129,43;8
794;2;Keyboard;1;366,49;8
794;3;Headphones;18;383,39;8
795;1;Printer;16;178,56;23
795;2;Keyboard;19;446,36;8
795;3;Headphones;8;89,64;23
795;4;Mouse;15;396,70;8
795;5;Hard drive;8;453,82;23
796;1;Printer;16;312,54;8
796;2;Keyboard;18;495,11;8
796;3;Headphones;11;89,27;8
796;4;Mouse;13;98,25;8
796;5;Hard drive;15;391,05;8
797;1;Printer;2;167,27;23
797;2;Keyboard;19;147,26;8
797;3;Headphones;3;173,93;23
797;4;Mouse;8;267,84;8
797;5;Hard drive;17;183,48;23
797;6;RAM;12;114,23;8
797;7;Graphics Card;19;163,39;23
798;1;Printer;6;413,60;8
798;2;Keyboard;13;145,61;8
798;3;Headphones;5;479,31;8
798;4;Mouse;1;132,93;8
798;5;Hard drive;10;217,33;8
798;6;RAM;8;437,71;8
798;7;Graphics Card;17;99,09;8
798;8;Processor;10;62,99;8
799;1;Printer;16;168,25;23
799;2;Keyboard;7;287,62;8
799;3;Headphones;6;407,57;23
799;4;Mouse;18;210,39;8
799;5;Hard drive;18;65,93;23
799;6;RAM;16;373,31;8
799;7;Graphics Card;9;442,45;23
800;1;Printer;15;366,15;8
800;2;Keyboard;14;24,85;8
800;3;Headphones;10;325,83;8
800;4;Mouse;14;172,73;8
801;1;Printer;8;167,22;23
801;2;Keyboard;3;34,50;8
802;1;Printer;11;354,72;8
802;2;Keyboard;12;161,66;8
802;3;Headphones;13;220,79;8
802;4;Mouse;5;331,31;8
802;5;Hard drive;5;252,23;8
802;6;RAM;3;193,62;8
802;7;Graphics Card;12;491,62;8
802;8;Processor;8;322,22;8
803;1;Printer;12;448,83;23
803;2;Keyboard;11;212,42;8
803;3;Headphones;4;37,19;23
803;4;Mouse;12;261,08;8
803;5;Hard drive;11;470,52;23
804;1;Printer;12;50,92;8
804;2;Keyboard;14;24,88;8
804;3;Headphones;5;168,92;8
804;4;Mouse;2;228,71;8
804;5;Hard drive;8;302,11;8
804;6;RAM;12;278,35;8
805;1;Printer;4;11,05;23
805;2;Keyboard;1;489,71;8
805;3;Headphones;7;444,88;23
805;4;Mouse;3;155,56;8
805;5;Hard drive;16;53,13;23
806;1;Printer;12;333,36;8
806;2;Keyboard;6;375,57;8
807;1;Printer;10;317,64;23
807;2;Keyboard;1;14,24;8
807;3;Headphones;2;51,51;23
807;4;Mouse;4;219,89;8
807;5;Hard drive;8;481,86;23
808;1;Printer;10;235,43;8
808;2;Keyboard;2;455,63;8
808;3;Headphones;9;37,97;8
808;4;Mouse;14;325,98;8
808;5;Hard drive;7;56,56;8
808;6;RAM;18;246,41;8
808;7;Graphics Card;17;325,81;8
808;8;Processor;13;234,94;8
809;1;Printer;17;460,86;23
809;2;Keyboard;18;32,51;8
809;3;Headphones;6;185,17;23
809;4;Mouse;19;131,68;8
810;1;Printer;14;119,73;8
810;2;Keyboard;14;466,76;8
810;3;Headphones;2;303,71;8
810;4;Mouse;17;331,90;8
810;5;Hard drive;14;379,18;8
810;6;RAM;18;323,52;8
810;7;Graphics Card;17;102,89;8
810;8;Processor;16;242,62;8
811;1;Printer;6;235,18;23
811;2;Keyboard;17;240,83;8
811;3;Headphones;8;144,04;23
812;1;Printer;2;418,25;8
812;2;Keyboard;11;130,99;8
812;3;Headphones;8;121,97;8
812;4;Mouse;13;322,24;8
812;5;Hard drive;7;235,77;8
812;6;RAM;12;9,63;8
812;7;Graphics Card;7;249,83;8
813;1;Printer;3;492,61;23
813;2;Keyboard;11;82,83;8
813;3;Headphones;14;190,70;23
813;4;Mouse;6;261,26;8
813;5;Hard drive;1;302,40;23
813;6;RAM;14;198,06;8
813;7;Graphics Card;19;165,49;23
814;1;Printer;15;141,70;8
815;1;Printer;7;82,46;23
815;2;Keyboard;2;102,41;8
815;3;Headphones;19;136,63;23
815;4;Mouse;12;183,73;8
815;5;Hard drive;9;211,99;23
815;6;RAM;7;442,72;8
816;1;Printer;4;447,50;8
816;2;Keyboard;10;333,60;8
816;3;Headphones;9;60,54;8
816;4;Mouse;18;259,12;8
816;5;Hard drive;4;228,38;8
816;6;RAM;3;394,44;8
816;7;Graphics Card;14;121,54;8
816;8;Processor;9;15,38;8
816;9;Monitor;19;421,64;8
817;1;Printer;5;483,95;23
817;2;Keyboard;4;472,75;8
817;3;Headphones;8;146,98;23
817;4;Mouse;5;405,39;8
817;5;Hard drive;15;461,97;23
818;1;Printer;5;396,69;8
818;2;Keyboard;6;440,99;8
818;3;Headphones;18;481,57;8
818;4;Mouse;9;112,54;8
818;5;Hard drive;18;240,47;8
819;1;Printer;6;151,78;23
819;2;Keyboard;13;159,80;8
819;3;Headphones;1;263,98;23
819;4;Mouse;4;315,17;8
819;5;Hard drive;5;94,53;23
819;6;RAM;10;413,11;8
819;7;Graphics Card;8;355,60;23
820;1;Printer;5;357,21;8
820;2;Keyboard;9;86,88;8
820;3;Headphones;14;361,04;8
820;4;Mouse;11;488,61;8
820;5;Hard drive;10;300,86;8
820;6;RAM;6;315,96;8
820;7;Graphics Card;16;16,23;8
821;1;Printer;17;22,97;23
821;2;Keyboard;4;497,68;8
821;3;Headphones;14;55,48;23
821;4;Mouse;7;48,03;8
821;5;Hard drive;16;77,81;23
821;6;RAM;16;240,33;8
821;7;Graphics Card;6;484,72;23
821;8;Processor;2;135,33;8
822;1;Printer;10;85,59;8
822;2;Keyboard;1;477,37;8
822;3;Headphones;11;237,91;8
822;4;Mouse;9;110,87;8
823;1;Printer;11;111,28;23
823;2;Keyboard;1;269,44;8
823;3;Headphones;6;324,48;23
824;1;Printer;9;391,24;8
824;2;Keyboard;19;61,81;8
824;3;Headphones;2;235,66;8
824;4;Mouse;2;146,40;8
824;5;Hard drive;15;300,41;8
824;6;RAM;19;141,31;8
825;1;Printer;5;228,94;23
825;2;Keyboard;16;266,32;8
825;3;Headphones;14;322,37;23
825;4;Mouse;5;319,23;8
825;5;Hard drive;12;497,11;23
826;1;Printer;8;248,97;8
826;2;Keyboard;15;240,37;8
826;3;Headphones;14;300,38;8
826;4;Mouse;4;259,07;8
826;5;Hard drive;3;20,79;8
826;6;RAM;13;34,74;8
826;7;Graphics Card;13;467,15;8
827;1;Printer;7;309,38;23
828;1;Printer;10;287,03;8
828;2;Keyboard;13;92,31;8
828;3;Headphones;19;281,19;8
828;4;Mouse;9;75,49;8
828;5;Hard drive;8;69,72;8
828;6;RAM;14;473,87;8
828;7;Graphics Card;14;423,10;8
828;8;Processor;1;343,45;8
828;9;Monitor;19;201,60;8
829;1;Printer;3;405,20;23
829;2;Keyboard;16;472,14;8
829;3;Headphones;5;312,57;23
829;4;Mouse;18;63,72;8
830;1;Printer;16;485,94;8
830;2;Keyboard;3;268,14;8
830;3;Headphones;11;197,97;8
